HS 1988/92 Product Code,HS 1988/92 Product Description,SITC Revision 1 Product Code,SITC Revision 1 Product Description
380190,Preparations based on graphite or carbon in the,59972,Artificial & colloidal graphite
380210,Activated carbon,59992,Activated carbon & actv. nat. mineral products
380290,Activated natural mineral products; animal blac,59992,Activated carbon & actv. nat. mineral products
380300,"Tall oil, whether or not refined",59961,Tall oil
380400,Residual lyes from the manufacture of wood pulp,59962,Concentrated sulphite lye
380510,"Gum, wood or sulphate turpentine oils",59963,"Spirits of turpentine, etc."
380520,Pine oil containing alpha-terpined as the main,59963,"Spirits of turpentine, etc."
380590,"Other turpenic oils, nes; crude dipentene, etc",59963,"Spirits of turpentine, etc."
380610,Rosin and resin acids,59964,"Rosin and resin acids, etc."
380620,Salts of rosin or of resin acids,59964,"Rosin and resin acids, etc."
380630,Ester gums,59964,"Rosin and resin acids, etc."
380690,"Derivatives of rosin and resin acids, nes; rosi",59964,"Rosin and resin acids, etc."
380700,Wood tar; wood tar oils; wood creosote; wood na,59965,"Wood tar, wood tar oils ,etc."
380810,"Insecticides, put up for retail sale",5992,"Insecticides, fungicides, disinfectants"
380820,"Fungicides, put up for retail sale",5992,"Insecticides, fungicides, disinfectants"
380830,"Herbicides, anti-sprouting products and plant g",5992,"Insecticides, fungicides, disinfectants"
380840,"Disinfectants, put up for retail sale",5992,"Insecticides, fungicides, disinfectants"
380890,"Rodenticides and similar products, put up for r",5992,"Insecticides, fungicides, disinfectants"
380910,"Finishing agents, etc, with amylaceous basis",59974,"Prepared glazings, dressings and mordants"
380991,"Finishing agents, etc, of a kind used in the te",59974,"Prepared glazings, dressings and mordants"
380992,"Finishing agents, etc, of a kind used in the pa",59974,"Prepared glazings, dressings and mordants"
380999,  UN Special Code,59974,"Prepared glazings, dressings and mordants"
381010,Pickling preparations for metal surfaces; solde,59994,Pickling preparations for metal surfaces.etc
381090,"Preparations such as fluxes for soldering..., e",59994,Pickling preparations for metal surfaces.etc
381111,Anti-knock preparations based on lead compounds,59975,"Anti knock preparations, etc."
381119,Anti-knock preparations (excl. based on lead),59975,"Anti knock preparations, etc."
381121,Additives for lubricating oils with petroleum o,59975,"Anti knock preparations, etc."
381129,Additives for lubricating oils (excl. with petr,59975,"Anti knock preparations, etc."
381190,Other additives other than for lubricating oils,59975,"Anti knock preparations, etc."
381210,Prepared rubber accelerators,59976,Prepared rubber accelerators
381220,"Compound plasticisers for rubber or plastics, n",59999,Other chem. products and preparations
381230,Anti-oxidising preparations and stabilisers for,59999,Other chem. products and preparations
381300,Preparations for fire-extinguishers; charged fi,59978,Charges for fire extinguishers
381400,"Organic composite solvents and thinners, nes; p",59995,Composite varnish solvents and thinners
381511,Supported catalysts with nickel or its compound,59999,Other chem. products and preparations
381512,Supported catalysts with precious metal or its,59999,Other chem. products and preparations
381519,"Supported catalysts, nes",59999,Other chem. products and preparations
381590,"Reaction initiators, accelerators and catalytic",59999,Other chem. products and preparations
381600,"Refractory cements, mortars, concretes and simi",66233,Refractory cements or mortars
381710,"Mixed alkylbenzenes, nes",59999,Other chem. products and preparations
381720,"Mixed alkylnaphthalenes, nes",59999,Other chem. products and preparations
381800,"Chemical elements in disk form and compounds, d",59999,Other chem. products and preparations
381900,Hydraulic brake fluids and similar liquids with,59999,Other chem. products and preparations
382000,Anti-freezing preparations and prepared de-icin,59999,Other chem. products and preparations
382100,Prepared culture media for development of micro,59977,Prepared culture media
382200,"Composite diagnostic or laboratory reagents, ne",59999,Other chem. products and preparations
382310,Prepared binders for foundry moulds or cores,59999,Other chem. products and preparations
382320,"Naphthenic acids, their water-insoluble salts a",59999,Other chem. products and preparations
382330,Non-agglomerated metal carbides mixed together,59999,Other chem. products and preparations
382340,"Prepared additives for cements, mortars or conc",59999,Other chem. products and preparations
382350,Non-refractory mortars and concretes,59999,Other chem. products and preparations
382360,Sorbitol (excl. that of 2905.44),59999,Other chem. products and preparations
382390,Chemical products and residual products of chem,59999,Other chem. products and preparations
390110,"Polyethylene having a specific gravity <0.94, i",5812,Products of polymerization and copolymerization
390120,"Polyethylene having a specific gravity >=0.94,",5812,Products of polymerization and copolymerization
390130,"Ethylene-vinyl acetate copolymers, in primary f",5812,Products of polymerization and copolymerization
390190,"Other polymers of ethylene, in primary forms, n",5812,Products of polymerization and copolymerization
390210,"Polypropylene, in primary forms",5812,Products of polymerization and copolymerization
390220,"Polyisobutylene, in primary forms",5812,Products of polymerization and copolymerization
390230,"Propylene copolymers, in primary forms",5812,Products of polymerization and copolymerization
390290,"Other polymers of propylene or other olefins, i",5812,Products of polymerization and copolymerization
390311,"Expansible polystyrene, in primary forms",5812,Products of polymerization and copolymerization
390319,"Polystyrene (excl. expansible), in primary form",5812,Products of polymerization and copolymerization
390320,"Styrene-acrylonitrile (SAN) copolymers, in prim",5812,Products of polymerization and copolymerization
390330,Acrylonitrile-butadiene-styrene (ABS) copolymer,5812,Products of polymerization and copolymerization
390390,"Polymers of styrene, in primary forms, nes",5812,Products of polymerization and copolymerization
390410,"Polyvinyl chloride, not mixed with other substa",5812,Products of polymerization and copolymerization
390421,"Non-plasticised polyvinyl chloride mixed, in pr",5812,Products of polymerization and copolymerization
390422,"Plasticised polyvinyl chloride mixed, in primar",5812,Products of polymerization and copolymerization
390430,"Vinyl chloride-vinyl acetate copolymers, in pri",5812,Products of polymerization and copolymerization
