HS 2002 Product Code,HS 2002 Product Description,ISIC Revision 2 Product Code,ISIC Revision 2 Product Description
110520,"Flakes, granules and pellets",3116,Grain mill products
110610,Of the dried leguminous vegetables of heading 07.13,3116,Grain mill products
110620,Of sago or of roots or tubers of heading 07.14,3116,Grain mill products
110630,Of the products of Chapter 8,3116,Grain mill products
110710,Not roasted,3133,Malt liqors and malt
110720,Roasted,3133,Malt liqors and malt
110811,Wheat starch,3121,Manufacture of food products not elsewhere classified
110812,Maize (corn) starch,3121,Manufacture of food products not elsewhere classified
110813,Potato starch,3121,Manufacture of food products not elsewhere classified
110814,Manioc (cassava) starch,3121,Manufacture of food products not elsewhere classified
110819,Other starches,3121,Manufacture of food products not elsewhere classified
110820,Inulin,3121,Manufacture of food products not elsewhere classified
110900,"Wheat gluten, whether or not dried.",3121,Manufacture of food products not elsewhere classified
120100,"Soya beans, whether or not broken.",1110,Agricultural and livestock production
120210,In shell,1110,Agricultural and livestock production
120220,"Shelled, whether or not broken",1110,Agricultural and livestock production
120300,Copra.,1110,Agricultural and livestock production
120400,"Linseed, whether or not broken.",1110,Agricultural and livestock production
120510,Low erucic acid rape or colza seeds,1110,Agricultural and livestock production
120590,Other,1110,Agricultural and livestock production
120600,"Sunflower seeds, whether or not broken.",1110,Agricultural and livestock production
120710,Palm nuts and kernels,1110,Agricultural and livestock production
120720,Cotton seeds,3211,"Spinning, weawing and finishing textiles"
120730,Castor oil seeds,1110,Agricultural and livestock production
120740,Sesamum seeds,1110,Agricultural and livestock production
120750,Mustard seeds,1110,Agricultural and livestock production
120760,Safflower seeds,1110,Agricultural and livestock production
120791,Poppy seeds,1110,Agricultural and livestock production
120799,Other,1110,Agricultural and livestock production
120810,Of soya beans,3115,Manufacture of vegetable and animal oils and fats
120890,Other,3115,Manufacture of vegetable and animal oils and fats
120910,Sugar beet seed,1110,Agricultural and livestock production
120921,Lucerne (alfalfa) seed,1110,Agricultural and livestock production
120922,Clover (Trifolium spp.) seed,1110,Agricultural and livestock production
120923,Fescue seed,1110,Agricultural and livestock production
120924,Kentucky blue grass (Poa pratensis L.) seed,1110,Agricultural and livestock production
120925,"Rye grass (Lolium multiflorum Lam., Lolium perenne L.) seed",1110,Agricultural and livestock production
120926,Timothy grass seed,1110,Agricultural and livestock production
120929,Other,1110,Agricultural and livestock production
120930,Seeds of herbaceous plants cultivated principally for their flowers,1110,Agricultural and livestock production
120991,Vegetable seeds,1110,Agricultural and livestock production
120999,Other,1110,Agricultural and livestock production
121010,"Hop cones, neither ground nor powdered nor in the form of pellets",1110,Agricultural and livestock production
121020,"Hop cones, ground, powdered or in the form of pellets; lupulin",1110,Agricultural and livestock production
121110,Liquorice roots,1210,Forestry
121120,Ginseng roots,1210,Forestry
121130,Coca leaf,1210,Forestry
121140,Poppy straw,1210,Forestry
121190,Other,1210,Forestry
121210,"Locust beans, including locust bean seeds",1110,Agricultural and livestock production
121220,Seaweeds and other algae,1210,Forestry
121230,"Apricot, peach (including nectarine) or plum stones and kernels",1110,Agricultural and livestock production
121291,Sugar beet,1110,Agricultural and livestock production
121299,Other,1110,Agricultural and livestock production
121300,"Cereal straw and husks, unprepared, whether or not chopped, ground, pressed or in the form of pellets.",1110,Agricultural and livestock production
121410,Lucerne (alfalfa) meal and pellets,1110,Agricultural and livestock production
121490,Other,1110,Agricultural and livestock production
130110,Lac,1110,Agricultural and livestock production
130120,Gum Arabic,1110,Agricultural and livestock production
130190,Other,1110,Agricultural and livestock production
130211,Opium,1210,Forestry
130212,Of liquorice,1210,Forestry
130213,Of hops,1210,Forestry
130214,Of pyrethrum or of the roots of plants containing rotenone,1210,Forestry
130219,Other,1210,Forestry
130220,"Pectic substances, pectinates and pectates",1210,Forestry
130231,Agaragar,1210,Forestry
130232,"Mucilages and thickeners, whether or not modified, derived from locust beans, locust bean seeds or guar seeds",1210,Forestry
130239,Other,1210,Forestry
140110,Bamboos,1110,Agricultural and livestock production
140120,Rattans,1110,Agricultural and livestock production
140190,Other,1110,Agricultural and livestock production
140200,"Vegetable materials of a kind used primarily as stuffing or as padding (for example, kapok, vegetable hair and eelgrass), whether or not put up as a layer with or without supporting material.",3219,Manufacture of textiles not elsewhere classified
140300,"Vegetable materials of a kind used primarily in brooms or in brushes (for example, broomcorn, piassava, couchgrass and istle), whether or not in hanks or bundles.",1110,Agricultural and livestock production
140410,Raw vegetable materials of a kind used primarily in dyeing or tanning,1210,Forestry
140420,Cotton linters,3211,"Spinning, weawing and finishing textiles"
140490,Other,1210,Forestry
150100,"Pig fat (including lard) and poultry fat, other than that of heading 02.09 or 15.03.",3111,"Slaughtering, preparing and preserving meat"
150200,"Fats of bovine animals, sheep or goats, other than those of heading 15.03.",3111,"Slaughtering, preparing and preserving meat"
150300,"Lard stearin, lard oil, oleostearin, oleooil and tallow oil, not emulsified or mixed or otherwise prepared.",3111,"Slaughtering, preparing and preserving meat"
150410,Fishliver oils and their fractions,3114,"Canning, preserving and processing of fish, crustacea and similar foods"
150420,"Fats and oils and their fractions, of fish, other than liver oils",3114,"Canning, preserving and processing of fish, crustacea and similar foods"
150430,"Fats and oils and their fractions, of marine mammals",3114,"Canning, preserving and processing of fish, crustacea and similar foods"
150500,Wool grease and fatty substances derived therefrom (including lanolin).,3111,"Slaughtering, preparing and preserving meat"
150600,"Other animal fats and oils and their fractions, whether or not refined, but not chemically modified.",3111,"Slaughtering, preparing and preserving meat"
150710,"Crude oil, whether or not degummed",3115,Manufacture of vegetable and animal oils and fats
150790,Other,3115,Manufacture of vegetable and animal oils and fats
150810,Crude oil,3115,Manufacture of vegetable and animal oils and fats
150890,Other,3115,Manufacture of vegetable and animal oils and fats
150910,Virgin,3115,Manufacture of vegetable and animal oils and fats
150990,Other,3115,Manufacture of vegetable and animal oils and fats
151000,"Other oils and their fractions, obtained solely from olives, whether or not refined, but not chemically modified, including blends of these oils or fractions with oils or fractions of heading 15.09.",3115,Manufacture of vegetable and animal oils and fats
151110,Crude oil,3115,Manufacture of vegetable and animal oils and fats
151190,Other,3115,Manufacture of vegetable and animal oils and fats
151211,Crude oil,3115,Manufacture of vegetable and animal oils and fats
151219,Other,3115,Manufacture of vegetable and animal oils and fats
151221,"Crude oil, whether or not gossypol has been removed",3115,Manufacture of vegetable and animal oils and fats
151229,Other,3115,Manufacture of vegetable and animal oils and fats
151311,Crude oil,3115,Manufacture of vegetable and animal oils and fats
151319,Other,3115,Manufacture of vegetable and animal oils and fats
151321,Crude oil,3115,Manufacture of vegetable and animal oils and fats
151329,Other,3115,Manufacture of vegetable and animal oils and fats
151411,Crude oil,3115,Manufacture of vegetable and animal oils and fats
151419,Other,3115,Manufacture of vegetable and animal oils and fats
151491,Crude oil,3115,Manufacture of vegetable and animal oils and fats
151499,Other,3115,Manufacture of vegetable and animal oils and fats
151511,Crude oil,3115,Manufacture of vegetable and animal oils and fats
151519,Other,3115,Manufacture of vegetable and animal oils and fats
151521,Crude oil,3115,Manufacture of vegetable and animal oils and fats
151529,Other,3115,Manufacture of vegetable and animal oils and fats
151530,Castor oil and its fractions,3115,Manufacture of vegetable and animal oils and fats
151540,Tung oil and its fractions,3115,Manufacture of vegetable and animal oils and fats
151550,Sesame oil and its fractions,3115,Manufacture of vegetable and animal oils and fats
151590,Other,3115,Manufacture of vegetable and animal oils and fats
151610,Animal fats and oils and their fractions,3115,Manufacture of vegetable and animal oils and fats
151620,Vegetable fats and oils and their fractions,3115,Manufacture of vegetable and animal oils and fats
151710,"Margarine, excluding liquid margarine",3115,Manufacture of vegetable and animal oils and fats
151790,Other,3115,Manufacture of vegetable and animal oils and fats
151800,"Animal or vegetable fats and oils and their fractions, boiled, oxidised, dehydrated, sulphurised, blown, polymerised by heat in vacuum or in inert gas or otherwise chemically modified, excluding those of heading 15.16; inedible mixtures or preparations of",3115,Manufacture of vegetable and animal oils and fats
152000,"Glycerol, crude; glycerol waters and glycerol lyes.",3523,"Manufacture of soap and cleaning preparations, perfumes, cosmetics and other toilet preparations"
152110,Vegetable waxes,3115,Manufacture of vegetable and animal oils and fats
152190,Other,3115,Manufacture of vegetable and animal oils and fats
152200,Degras; residues resulting from the treatment of fatty substances or animal or vegetable waxes.,3115,Manufacture of vegetable and animal oils and fats
160100,"Sausages and similar products, of meat, meat offal or blood; food preparations based on these products.",3111,"Slaughtering, preparing and preserving meat"
160210,Homogenised preparations,3111,"Slaughtering, preparing and preserving meat"
160220,Of liver of any animal,3111,"Slaughtering, preparing and preserving meat"
160231,Of turkeys,3111,"Slaughtering, preparing and preserving meat"
160232,Of fowls of the species Gallus domesticus,3111,"Slaughtering, preparing and preserving meat"
160239,Other,3111,"Slaughtering, preparing and preserving meat"
160241,Hams and cuts thereof,3111,"Slaughtering, preparing and preserving meat"
160242,Shoulders and cuts thereof,3111,"Slaughtering, preparing and preserving meat"
160249,"Other, including mixtures",3111,"Slaughtering, preparing and preserving meat"
160250,Of bovine animals,3111,"Slaughtering, preparing and preserving meat"
160290,"Other, including preparations of blood of any animal",3111,"Slaughtering, preparing and preserving meat"
160300,"Extracts and juices of meat, fish or crustaceans, molluscs or other aquatic invertebrates.",3111,"Slaughtering, preparing and preserving meat"
160411,Salmon,3114,"Canning, preserving and processing of fish, crustacea and similar foods"
160412,Herrings,3114,"Canning, preserving and processing of fish, crustacea and similar foods"
