HS - Combined  Product Code,HS - Combined  Product Description,SITC Revision 2 Product Code,SITC Revision 2 Product Description
071290,Other vegetables; mixtures of vegetables,0561,"Vegetables,dried,dehydrated or evaporated"
071310,Peas (Pisum sativum),0542,"Beans,peas,lentils & other leguminous vegetables"
071320,Chickpeas (garbanzos),0542,"Beans,peas,lentils & other leguminous vegetables"
071331,Beans of the species Vigna mungo (L.) Hepper or Vigna radiata (L.) Wilczek,0542,"Beans,peas,lentils & other leguminous vegetables"
071332,Small red (Adzuki) beans (Phaseolus or Vigna angularis),0542,"Beans,peas,lentils & other leguminous vegetables"
071333,"Kidney beans, including white pea beans (Phaseolus vulgaris)",0542,"Beans,peas,lentils & other leguminous vegetables"
071339,Other,0542,"Beans,peas,lentils & other leguminous vegetables"
071340,Lentils,0542,"Beans,peas,lentils & other leguminous vegetables"
071350,"Broad beans (Vicia faba var. major) and horse beans (Vicia faba var. equina, Vicia faba var. minor)",0542,"Beans,peas,lentils & other leguminous vegetables"
071390,Other,0542,"Beans,peas,lentils & other leguminous vegetables"
071410,Manioc (cassava),05481,"Manioc,arrowroot,salep,jerusalem artichokes etc."
071420,Sweet potatoes,05481,"Manioc,arrowroot,salep,jerusalem artichokes etc."
071490,Other,05481,"Manioc,arrowroot,salep,jerusalem artichokes etc."
080110,"(-1995) Coconuts, fresh or dried",05771,"Coconuts,fresh or dried,shelled or not"
080111,(1996-) Desiccated,05771,"Coconuts,fresh or dried,shelled or not"
080119,(1996-) Other,05771,"Coconuts,fresh or dried,shelled or not"
080120,"(-1995) Brazil nuts, fresh or dried",05772,"Brazil nuts,fresh or dried,shelled or not"
080121,(1996-) In shell,05772,"Brazil nuts,fresh or dried,shelled or not"
080122,(1996-) Shelled,05772,"Brazil nuts,fresh or dried,shelled or not"
080130,"(-1995) Cashew nuts, fresh or dried",05773,"Cashew nuts,fresh or dried,shelled or not"
080131,(1996-) In shell,05773,"Cashew nuts,fresh or dried,shelled or not"
080132,(1996-) Shelled,05773,"Cashew nuts,fresh or dried,shelled or not"
080211,In shell,05774,"Almonds.fresh or dried,shelled or not"
080212,Shelled,05774,"Almonds.fresh or dried,shelled or not"
080221,In shell,05775,"Hazelnuts,fresh or dried,shelled or not"
080222,Shelled,05775,"Hazelnuts,fresh or dried,shelled or not"
080231,In shell,05779,"Edible nuts,fresh or dried,n.e.s. shelled or not"
080232,Shelled,05779,"Edible nuts,fresh or dried,n.e.s. shelled or not"
080240,Chestnuts (Castanea spp.),05779,"Edible nuts,fresh or dried,n.e.s. shelled or not"
080250,Pistachios,05779,"Edible nuts,fresh or dried,n.e.s. shelled or not"
080290,Other,05779,"Edible nuts,fresh or dried,n.e.s. shelled or not"
080300,"Bananas, including plantains, fresh or dried.",0573,"Bananas,fresh or dried"
080410,Dates,05796,"Dates,fresh or dried"
080420,Figs,0576,"Figs,fresh or dried"
080430,Pineapples,05795,"Pineapples,fresh or dried"
080440,Avocados,05797,"Avocados,mangoes,guavas,fresh or dried"
080450,"Guavas, mangoes and mangosteens",05797,"Avocados,mangoes,guavas,fresh or dried"
080510,Oranges,05711,"Oranges,fresh or dried"
080520,"Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",05712,"Mandarins,clementines & citrus hybrids fresh/dried"
080530,"(-2001) Lemons (Citrus limon, Citrus limonum) and limes (C",05721,"Lemons and limes,fresh or dried"
080540,Grapefruit,05722,"Grapefruit,fresh or dried"
080550,"(2002-) Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",05721,"Lemons and limes,fresh or dried"
080590,Other,05729,"Citrus fruit,n.e.s.,fresh or dried"
080610,Fresh,05751,"Grapes,fresh"
080620,Dried,05752,"Grapes,dried (raisins)"
080710,"(-1995) Melons and watermelons, fresh",05798,Other fresh fruit
080711,(1996-) Watermelons,05798,Other fresh fruit
080719,(1996-) Other,05798,Other fresh fruit
080720,Papaws (papayas),05798,Other fresh fruit
080810,Apples,0574,"Apples,fresh"
080820,Pears and quinces,05792,"Pears and quinces,fresh"
080910,Apricots,05793,"Stone fruit,n.e.s.,fresh"
080920,Cherries,05793,"Stone fruit,n.e.s.,fresh"
080930,"Peaches, including nectarines",05793,"Stone fruit,n.e.s.,fresh"
080940,Plums and sloes,05793,"Stone fruit,n.e.s.,fresh"
081010,Strawberries,05794,"Berries,fresh"
081020,"Raspberries, blackberries, mulberries and loganberries",05794,"Berries,fresh"
081030,"(-2006) Black, white or red currants and gooseberries",05794,"Berries,fresh"
081040,"Cranberries, bilberries and other fruits of the genus Vaccinium",05794,"Berries,fresh"
081050,(1996-) Kiwifruit,05798,Other fresh fruit
081060,(2002-) Durians,05798,Other fresh fruit
081090,Other,05798,Other fresh fruit
081110,Strawberries,05861,"Fruit,preserved by freezing,no sugar added"
081120,"Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",05861,"Fruit,preserved by freezing,no sugar added"
081190,Other,05861,"Fruit,preserved by freezing,no sugar added"
081210,Cherries,05863,Fruit provisionally preserved
081220,(-2001) Strawberries,05863,Fruit provisionally preserved
081290,Other,05863,Fruit provisionally preserved
081310,Apricots,05799,Other dried fruit
081320,Prunes,05799,Other dried fruit
081330,Apples,05799,Other dried fruit
081340,Other fruit,05799,Other dried fruit
081350,Mixtures of nuts or dried fruits of this Chapter,05799,Other dried fruit
081400,"Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",05864,"Peel of melons or citrus fruit,fresh,frozen,dried"
090111,Not decaffeinated,07111,"Coffee,not roasted;coffee husks and skins"
090112,Decaffeinated,07111,"Coffee,not roasted;coffee husks and skins"
090121,Not decaffeinated,07112,"Coffee,roasted"
090122,Decaffeinated,07112,"Coffee,roasted"
090130,(-1995) Coffee husks and skins,07111,"Coffee,not roasted;coffee husks and skins"
090140,(-1995) Coffee substitutes containing coffee,07113,Coffee substitutes contain. coffee in any proport.
090190,(1996-) Other,07113,Coffee substitutes contain. coffee in any proport.
090210,Green tea (not fermented) in immediate packings of a content not exceeding 3 kg,0741,Tea
090220,Other green tea (not fermented),0741,Tea
090230,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg",0741,Tea
090240,Other black tea (fermented) and other partly fermented tea,0741,Tea
090300,Maté.,0742,Mate
090411,Neither crushed nor ground,0751,Pepper ; pimento
090412,Crushed or ground,0751,Pepper ; pimento
090420,"Fruits of the genus Capsicum or of the genus Pimenta, dried or crushed or ground",0751,Pepper ; pimento
090500,Vanilla.,07521,Vanilla
090610,(-2006) Neither crushed nor ground,07522,Cinnamon and cinnamon-tree flowers
090620,Crushed or ground,07522,Cinnamon and cinnamon-tree flowers
090700,"Cloves (whole fruit, cloves and stems).",07523,"Cloves (whole fruit,cloves and stems)"
090810,Nutmeg,07524,"Nutmeg,mace and cardamoms"
090820,Mace,07524,"Nutmeg,mace and cardamoms"
090830,Cardamoms,07524,"Nutmeg,mace and cardamoms"
090910,Seeds of anise or badian,07525,"Seeds of anise,badian,fennel,coriander,cumin etc."
090920,Seeds of coriander,07525,"Seeds of anise,badian,fennel,coriander,cumin etc."
090930,Seeds of cumin,07525,"Seeds of anise,badian,fennel,coriander,cumin etc."
090940,Seeds of caraway,07525,"Seeds of anise,badian,fennel,coriander,cumin etc."
090950,Seeds of fennel; juniper berries,07525,"Seeds of anise,badian,fennel,coriander,cumin etc."
091010,Ginger,07526,Ginger (excl.ginger preserved in sugar/syrup)
091020,Saffron,07528,"Thyme,saffron,bay leaves;other spices"
091030,Turmeric (curcuma),07528,"Thyme,saffron,bay leaves;other spices"
091040,(-2006) Thyme; bay leaves,07528,"Thyme,saffron,bay leaves;other spices"
091050,(-2006) Curry,07528,"Thyme,saffron,bay leaves;other spices"
091091,Mixtures referred to in Note 1 (b) to this Chapter,07528,"Thyme,saffron,bay leaves;other spices"
091099,Other,07528,"Thyme,saffron,bay leaves;other spices"
100110,Durum wheat,0411,"Durum wheat,unmilled"
100190,Other,0412,"Other wheat (including spelt) and meslin,unmilled"
100200,Rye.,0451,"Rye,unmilled"
100300,Barley.,0430,"Barley,unmilled"
100400,Oats.,0452,"Oats,unmilled"
100510,Seed,0440,"Maize (corn),unmilled"
100590,Other,0440,"Maize (corn),unmilled"
100610,Rice in the husk (paddy or rough),04211,Rice in the husk (paddy or rough rice)
100620,Husked (brown) rice,04212,"Rice,husked but not further prepared (cargo rice)"
100630,"Semimilled or wholly milled rice, whether or not polished or glazed",04221,"Rice,semi/wholly milled,excl.broken rice"
100640,Broken rice,04222,Broken rice
100700,Grain sorghum.,04592,"Sorghum,unmilled"
100810,Buckwheat,04599,"Other cereals,unmilled,n.e.s."
100820,Millet,04591,"Millet,unmilled"
100830,Canary seed,04599,"Other cereals,unmilled,n.e.s."
100890,Other cereals,04599,"Other cereals,unmilled,n.e.s."
110100,Wheat or meslin flour.,04601,Flour of wheat or of meslin
110210,Rye flour,04701,Cereal flours (other than of wheat or of meslin)
110220,Maize (corn) flour,04701,Cereal flours (other than of wheat or of meslin)
110230,(-2006) Rice flour,04701,Cereal flours (other than of wheat or of meslin)
110290,Other,04701,Cereal flours (other than of wheat or of meslin)
110311,Of wheat,04602,"Groats,meal and pellets,of wheat"
110312,(-2001) Groats and meal :-- Of oats,04702,"Cereal groats,meal and pellets(other than of wheat"
110313,Of maize (corn),04702,"Cereal groats,meal and pellets(other than of wheat"
110314,(-2001) Groats and meal :-- Of rice,04702,"Cereal groats,meal and pellets(other than of wheat"
110319,Of other cereals,04702,"Cereal groats,meal and pellets(other than of wheat"
110320,(2002-) Pellets,04702,"Cereal groats,meal and pellets(other than of wheat"
110321,(-2001) Pellets :-- Of wheat,04602,"Groats,meal and pellets,of wheat"
110329,(-2001) Pellets :-- Of other cereals,04702,"Cereal groats,meal and pellets(other than of wheat"
110411,(-2001) Rolled or flaked grains :-- Of barley,04811,Other worked cereal grains;germ of cereals
110412,Of oats,04811,Other worked cereal grains;germ of cereals
110419,Of other cereals,04811,Other worked cereal grains;germ of cereals
110421,"(-2001) Other worked grains (for example, hulled, pearled,",04811,Other worked cereal grains;germ of cereals
110422,Of oats,04811,Other worked cereal grains;germ of cereals
110423,Of maize (corn),04811,Other worked cereal grains;germ of cereals
110429,Of other cereals,04811,Other worked cereal grains;germ of cereals
110430,"Germ of cereals, whole, rolled, flaked or ground",04811,Other worked cereal grains;germ of cereals
110510,"Flour, meal and powder",05643,"Flour,meal and flakes of potato"
110520,"Flakes, granules and pellets",05643,"Flour,meal and flakes of potato"
110610,Of the dried leguminous vegetables of heading 07.13,05649,Flours of the leguminous vegetables and fruits
110620,Of sago or of roots or tubers of heading 07.14,05649,Flours of the leguminous vegetables and fruits
110630,Of the products of Chapter 8,05649,Flours of the leguminous vegetables and fruits
110710,Not roasted,0482,"Malt,roasted or not (including malt flour)"
110720,Roasted,0482,"Malt,roasted or not (including malt flour)"
110811,Wheat starch,59211,Starches;inulin
110812,Maize (corn) starch,59211,Starches;inulin
110813,Potato starch,59211,Starches;inulin
110814,Manioc (cassava) starch,59211,Starches;inulin
110819,Other starches,59211,Starches;inulin
110820,Inulin,59211,Starches;inulin
110900,"Wheat gluten, whether or not dried.",59212,"Wheat gluten,whether or not dried"
120100,"Soya beans, whether or not broken.",2222,Soya beans
120210,In shell,2221,"Groundnuts (peanuts),green,whether or not shelled"
120220,"Shelled, whether or not broken",2221,"Groundnuts (peanuts),green,whether or not shelled"
120300,Copra.,2231,Copra
120400,"Linseed, whether or not broken.",2234,Linseed
120500,"(-2001) Rape or colza seeds, whether or not broken.",2226,Rape and colza seeds
120510,(2002-) Low erucic acid rape or colza seeds,2226,Rape and colza seeds
120590,(2002-) Other,2226,Rape and colza seeds
120600,"Sunflower seeds, whether or not broken.",2224,Sunflower seeds
120710,(-2006) Palm nuts and kernels,2232,Palm nuts and palm kernels
120720,Cotton seeds,2223,Cotton seeds
120730,(-2006) Castor oil seeds,2235,Castor oil seeds
120740,Sesamum seeds,2225,Sesame (sesamum)seeds
120750,Mustard seeds,2238,Oil seeds and oleaginous fruit. n.e.s.
120760,(-2006) Safflower seeds,2238,Oil seeds and oleaginous fruit. n.e.s.
120791,Poppy seeds,2238,Oil seeds and oleaginous fruit. n.e.s.
120792,(-2001) Other :-- Shea nuts (karite nuts),2238,Oil seeds and oleaginous fruit. n.e.s.
120799,Other,2238,Oil seeds and oleaginous fruit. n.e.s.
120810,Of soya beans,2239,Flours or meals/oil seeds/oleag.fruit non defatted
120890,Other,2239,Flours or meals/oil seeds/oleag.fruit non defatted
120910,(2002-) Sugar beet seed,2925,"Seeds,fruit & spores,nes,of a kind used for sowing"
120911,(-2001) Beet seed :-- Sugar beet seed,2925,"Seeds,fruit & spores,nes,of a kind used for sowing"
120919,(-2001) Beet seed :-- Other,2925,"Seeds,fruit & spores,nes,of a kind used for sowing"
120921,Lucerne (alfalfa) seed,2925,"Seeds,fruit & spores,nes,of a kind used for sowing"
120922,Clover (Trifolium spp.) seed,2925,"Seeds,fruit & spores,nes,of a kind used for sowing"
120923,Fescue seed,2925,"Seeds,fruit & spores,nes,of a kind used for sowing"
120924,Kentucky blue grass (Poa pratensis L.) seed,2925,"Seeds,fruit & spores,nes,of a kind used for sowing"
120925,"Rye grass (Lolium multiflorum Lam., Lolium perenne L.) seed",2925,"Seeds,fruit & spores,nes,of a kind used for sowing"
120926,(-2006) Timothy grass seed,2925,"Seeds,fruit & spores,nes,of a kind used for sowing"
120929,Other,2925,"Seeds,fruit & spores,nes,of a kind used for sowing"
120930,Seeds of herbaceous plants cultivated principally for their flowers,2925,"Seeds,fruit & spores,nes,of a kind used for sowing"
120991,Vegetable seeds,2925,"Seeds,fruit & spores,nes,of a kind used for sowing"
120999,Other,2925,"Seeds,fruit & spores,nes,of a kind used for sowing"
121010,"Hop cones, neither ground nor powdered nor in the form of pellets",05484,Hop cones and lupulin
121020,"Hop cones, ground, powdered or in the form of pellets; lupulin",05484,Hop cones and lupulin
121110,(-2006) Liquorice roots,2924,"Plants,seeds,fruit used in perfumery,pharmacy"
121120,Ginseng roots,2924,"Plants,seeds,fruit used in perfumery,pharmacy"
121130,(2002-) Coca leaf,2924,"Plants,seeds,fruit used in perfumery,pharmacy"
121140,(2002-) Poppy straw,2924,"Plants,seeds,fruit used in perfumery,pharmacy"
121190,Other,2924,"Plants,seeds,fruit used in perfumery,pharmacy"
121210,"(-2006) Locust beans, including locust bean seeds",05488,Vegetable products of a kind used for human food
121220,Seaweeds and other algae,29298,Vegetable materials and vegetable products n.e.s.
121230,"(-2006) Apricot, peach (including nectarine) or plum stones and kernels",05488,Vegetable products of a kind used for human food
121291,Sugar beet,05482,"Sugar beet,whole or sliced,fresh,dried or powdered"
121292,(-2001) Other :-- Sugar cane,05482,"Sugar beet,whole or sliced,fresh,dried or powdered"
121299,Other,05488,Vegetable products of a kind used for human food
121300,"Cereal straw and husks, unprepared, whether or not chopped, ground, pressed or in the form of pellets.",08111,"Cereal straw and husks,unprepared,or chopped"
121410,Lucerne (alfalfa) meal and pellets,08112,"Mangolds,swedes,fodder roots;hay,lucerne,clover"
121490,Other,08112,"Mangolds,swedes,fodder roots;hay,lucerne,clover"
130110,(-2006) Lac,2922,"Shellac,seed lac,stick lac,resins,gum-resins,etc."
130120,Gum Arabic,2922,"Shellac,seed lac,stick lac,resins,gum-resins,etc."
130190,Other,2922,"Shellac,seed lac,stick lac,resins,gum-resins,etc."
130211,Opium,29291,Vegetable saps and extracts; pectic substances
130212,Of liquorice,29291,Vegetable saps and extracts; pectic substances
130213,Of hops,29291,Vegetable saps and extracts; pectic substances
130214,(-2006) Of pyrethrum or of the roots of plants containing rotenone,29291,Vegetable saps and extracts; pectic substances
