HS 1988/92 Product Code,HS 1988/92 Product Description,ISIC Revision 3 Product Code,ISIC Revision 3 Product Description
090140,Coffee substitutes containing coffee,1549,Manufacture of other food products n.e.c.
090210,Green tea in immediate packings,1549,Manufacture of other food products n.e.c.
090220,"Green tea, nes",0113,"Growing of fruit, nuts, beverage and spice crops"
090230,Black tea (fermented) and partly fermented tea,1549,Manufacture of other food products n.e.c.
090240,"Black tea (fermented) and partly fermented tea,",0113,"Growing of fruit, nuts, beverage and spice crops"
090300,Mate,0113,"Growing of fruit, nuts, beverage and spice crops"
090411,Dried pepper (excl. crushed or ground),0113,"Growing of fruit, nuts, beverage and spice crops"
090412,"Pepper, crushed or ground",0113,"Growing of fruit, nuts, beverage and spice crops"
090420,"Fruits of genus Capiscum or Pimenta, dried, cru",0113,"Growing of fruit, nuts, beverage and spice crops"
090500,Vanilla,0113,"Growing of fruit, nuts, beverage and spice crops"
090610,"Cinnamon and cinnamon-tree flowers, neither cru",0113,"Growing of fruit, nuts, beverage and spice crops"
090620,"Cinnamon and cinnamon-tree flowers, crushed or",0113,"Growing of fruit, nuts, beverage and spice crops"
090700,"Cloves (whole fruit, cloves and stems)",0113,"Growing of fruit, nuts, beverage and spice crops"
090810,Nutmeg,0113,"Growing of fruit, nuts, beverage and spice crops"
090820,Mace,0113,"Growing of fruit, nuts, beverage and spice crops"
090830,Cardamoms,0113,"Growing of fruit, nuts, beverage and spice crops"
090910,Seeds of anise or badian,0113,"Growing of fruit, nuts, beverage and spice crops"
090920,Seeds of coriander,0113,"Growing of fruit, nuts, beverage and spice crops"
090930,Seeds of cumin,0113,"Growing of fruit, nuts, beverage and spice crops"
090940,Seeds of caraway,0113,"Growing of fruit, nuts, beverage and spice crops"
090950,Seeds of fennel; juniper berries,0113,"Growing of fruit, nuts, beverage and spice crops"
091010,Ginger,0113,"Growing of fruit, nuts, beverage and spice crops"
091020,Saffron,0113,"Growing of fruit, nuts, beverage and spice crops"
091030,Turmeric (curcuma),0113,"Growing of fruit, nuts, beverage and spice crops"
091040,"Thyme, bay leaves",0113,"Growing of fruit, nuts, beverage and spice crops"
091050,Curry,0113,"Growing of fruit, nuts, beverage and spice crops"
091091,Spice mixtures,0113,"Growing of fruit, nuts, beverage and spice crops"
091099,"Other spices, nes",0113,"Growing of fruit, nuts, beverage and spice crops"
100110,Durum wheat,0111,Growing of cereals and other crops n.e.c.
100190,"Spelt, common wheat and meslin",0111,Growing of cereals and other crops n.e.c.
100200,Rye,0111,Growing of cereals and other crops n.e.c.
100300,Barley,0111,Growing of cereals and other crops n.e.c.
100400,Oats,0111,Growing of cereals and other crops n.e.c.
100510,Maize seed,0111,Growing of cereals and other crops n.e.c.
100590,Maize (excl. seed),0111,Growing of cereals and other crops n.e.c.
100610,Rice in the husk (paddy or rough),0111,Growing of cereals and other crops n.e.c.
100620,Husked (brown) rice,1531,Manufacture of grain mill products
100630,Semi-milled or wholly milled rice,1531,Manufacture of grain mill products
100640,Broken rice,1531,Manufacture of grain mill products
100700,Grain sorghum,0111,Growing of cereals and other crops n.e.c.
100810,Buckwheat,0111,Growing of cereals and other crops n.e.c.
100820,Millet,0111,Growing of cereals and other crops n.e.c.
100830,Canary seed,0111,Growing of cereals and other crops n.e.c.
100890,"Other cereal, nes",0111,Growing of cereals and other crops n.e.c.
110100,Wheat or meslin flour,1531,Manufacture of grain mill products
110210,Rye flour,1531,Manufacture of grain mill products
110220,Maize (corn) flour,1531,Manufacture of grain mill products
110230,Rice flour,1531,Manufacture of grain mill products
110290,"Other cereal flour, nes",1531,Manufacture of grain mill products
110311,Groats and meal of wheat,1531,Manufacture of grain mill products
110312,Groats and meal of oats,1531,Manufacture of grain mill products
110313,Groats and meal of maize (corn),1531,Manufacture of grain mill products
110314,Groats and meal of rice,1531,Manufacture of grain mill products
110319,"Groats and meal of other cereals, nes",1531,Manufacture of grain mill products
110321,Wheat pellets,1531,Manufacture of grain mill products
110329,Pellets of other cereals (excl. wheat),1531,Manufacture of grain mill products
110411,Rolled or flaked barley grains,1531,Manufacture of grain mill products
110412,Rolled or flaked oat grains,1531,Manufacture of grain mill products
110419,"Rolled or flaked grains of other cereals, nes",1531,Manufacture of grain mill products
110421,"Other worked grains of barley, nes",1531,Manufacture of grain mill products
110422,"Other worked grains of oats, nes",1531,Manufacture of grain mill products
110423,"Other worked grains of maize (corn), nes",1531,Manufacture of grain mill products
110429,"Other worked grains of other cereals, nes",1531,Manufacture of grain mill products
110430,"Cereal germ, whole, rolled, flaked or ground",1531,Manufacture of grain mill products
110510,Potato flour and meal,1513,Processing and preserving of fruit and vegetables
110520,"Potato flakes, granules and pellets",1513,Processing and preserving of fruit and vegetables
110610,Flour and meal of the dried leguminous vegetabl,1531,Manufacture of grain mill products
110620,"Flour and meal of sago, roots or tubers of 0714",1531,Manufacture of grain mill products
110630,"Flour, meal and powder of products of Chapter 8",1531,Manufacture of grain mill products
110710,Malt not roasted,1553,Manufacture of malt liquors and malt
110720,Roasted malt,1553,Manufacture of malt liquors and malt
110811,Wheat starch,1532,Manufacture of starches and starch products
110812,Maize (corn) starch,1532,Manufacture of starches and starch products
110813,Potato starch,1532,Manufacture of starches and starch products
110814,Manioc (cassava) starch,1532,Manufacture of starches and starch products
110819,"Other starches, nes",1532,Manufacture of starches and starch products
110820,Inulin,1532,Manufacture of starches and starch products
110900,Wheat gluten,1532,Manufacture of starches and starch products
120100,Soya beans,0111,Growing of cereals and other crops n.e.c.
120210,"Ground-nuts in shell, not roasted or otherwise",0111,Growing of cereals and other crops n.e.c.
120220,"Shelled ground-nuts, not roasted or otherwise c",0111,Growing of cereals and other crops n.e.c.
120300,Copra,0111,Growing of cereals and other crops n.e.c.
120400,Linseed,0111,Growing of cereals and other crops n.e.c.
120500,Rape or colza seeds,0111,Growing of cereals and other crops n.e.c.
120600,Sunflower seeds,0111,Growing of cereals and other crops n.e.c.
120710,Palm nuts and kernels,0111,Growing of cereals and other crops n.e.c.
120720,Cotton seeds,0111,Growing of cereals and other crops n.e.c.
120730,Castor oil seeds,0111,Growing of cereals and other crops n.e.c.
120740,Sesamum seeds,0111,Growing of cereals and other crops n.e.c.
120750,Mustard seeds,0111,Growing of cereals and other crops n.e.c.
120760,Safflower seeds,0111,Growing of cereals and other crops n.e.c.
120791,Poppy seeds,0111,Growing of cereals and other crops n.e.c.
120792,Shea nuts (karite nuts),0111,Growing of cereals and other crops n.e.c.
120799,"Other oil seeds and oleaginous fruits, nes",0111,Growing of cereals and other crops n.e.c.
120810,Soya bean flour and meal,1514,Manufacture of vegetable and animal oils and fats
120890,Other flours and meal of oil seeds or oleaginou,1514,Manufacture of vegetable and animal oils and fats
120911,"Sugar beet seed, of a kind used for sowing",0111,Growing of cereals and other crops n.e.c.
120919,"Beet seed, of a kind used for sowing, (excl. su",0112,"Growing of vegetables, horticultural specialties and nursery products"
120921,"Lucerne (alfalfa) seed, of a kind used for sowi",0111,Growing of cereals and other crops n.e.c.
120922,"Clover seed, of a kind used for sowing",0111,Growing of cereals and other crops n.e.c.
120923,"Fescue seed, of a kind used for sowing",0111,Growing of cereals and other crops n.e.c.
120924,"Kentucky blue grass seed, of a kind used for so",0111,Growing of cereals and other crops n.e.c.
120925,"Rye grass seed, of a kind used for sowing",0111,Growing of cereals and other crops n.e.c.
120926,"Timothy grass seed, of a kind used for sowing",0111,Growing of cereals and other crops n.e.c.
120929,"Other seeds of forage plants, of a kind used fo",0111,Growing of cereals and other crops n.e.c.
120930,"Seeds of herbaceous plants, of a kind used for",0112,"Growing of vegetables, horticultural specialties and nursery products"
120991,"Vegetable seed, of a kind used for sowing",0112,"Growing of vegetables, horticultural specialties and nursery products"
120999,"Other seeds, fruit and spores, of a kind used f",0112,"Growing of vegetables, horticultural specialties and nursery products"
121010,"Hop cones (excl. ground, powdered or pellets),",0111,Growing of cereals and other crops n.e.c.
121020,"Hop cones, ground, powdered or in pellets; lupu",0111,Growing of cereals and other crops n.e.c.
121110,"Liquorice roots, of a kind used in perfumery, p",0111,Growing of cereals and other crops n.e.c.
121120,"Ginseng roots, of a kind used in perfumery, pha",0111,Growing of cereals and other crops n.e.c.
121190,"Other plants or parts, of a kind used in perfum",0111,Growing of cereals and other crops n.e.c.
121210,"Locust beans (incl. locust bean seeds), fresh o",0111,Growing of cereals and other crops n.e.c.
121220,Seaweeds and other algae used for human consump,0500,"Fishing, operation of fish hatcheries and fish farms; service activities incidental to fishing"
121230,"Apricot, peach or plum stones and kernels used",1513,Processing and preserving of fruit and vegetables
121291,"Sugar beet, fresh or dried",0111,Growing of cereals and other crops n.e.c.
121292,"Sugar cane, fresh or dried",0111,Growing of cereals and other crops n.e.c.
121299,Vegetable products used primarily for human con,0111,Growing of cereals and other crops n.e.c.
121300,Cereal straw and husks,0111,Growing of cereals and other crops n.e.c.
121410,Lucerne (alfalfa) meal and pellets,0111,Growing of cereals and other crops n.e.c.
121490,"Other forage products, nes",0111,Growing of cereals and other crops n.e.c.
