HS 1988/92 Product Code,HS 1988/92 Product Description,ISIC Revision 2 Product Code,ISIC Revision 2 Product Description
841229,Hydraulic power engines & motors nes,3821,Manufacture of engines and turbines
841231,Pneumatic power engines & motors linear acting,3821,Manufacture of engines and turbines
841239,Pneumatic power engines & motors nes,3821,Manufacture of engines and turbines
841280,Engines and motors nes,3821,Manufacture of engines and turbines
841290,Parts of hydraulic & pneumatic & other power en,3821,Manufacture of engines and turbines
841311,Pumps with or w/o a meas device for disp fuel/l,3829,Machinery and equipment except electrical not elsewhere classified
841319,Pumps fitted or designed to be fitted with a me,3829,Machinery and equipment except electrical not elsewhere classified
841320,"Hand pumps nes, o/t those of subheading No 8413",3829,Machinery and equipment except electrical not elsewhere classified
841330,"Fuel, lubricating or cooling medium pumps for i",3829,Machinery and equipment except electrical not elsewhere classified
841340,Concrete pumps,3829,Machinery and equipment except electrical not elsewhere classified
841350,Reciprocating positive displacement pumps nes,3829,Machinery and equipment except electrical not elsewhere classified
841360,Rotary positive displacement pumps nes,3829,Machinery and equipment except electrical not elsewhere classified
841370,Centrifugal pumps nes,3829,Machinery and equipment except electrical not elsewhere classified
841381,Pumps nes,3829,Machinery and equipment except electrical not elsewhere classified
841382,Liquid elevators,3829,Machinery and equipment except electrical not elsewhere classified
841391,Parts of pumps for liquid whether or not fitted,3829,Machinery and equipment except electrical not elsewhere classified
841392,Parts of liquid elevators,3829,Machinery and equipment except electrical not elsewhere classified
841410,Vacuum pumps,3829,Machinery and equipment except electrical not elsewhere classified
841420,Hand or foot-operated air pumps,3829,Machinery and equipment except electrical not elsewhere classified
841430,Compressors of a kind used in refrigerating equ,3829,Machinery and equipment except electrical not elsewhere classified
841440,Air compressors mounted on a wheeled chassis fo,3829,Machinery and equipment except electrical not elsewhere classified
841451,"Fans: table,roof etc with a self-cont elec mtr",3833,Manufacture of electrical appliances and housewares
841459,Fans nes,3829,Machinery and equipment except electrical not elsewhere classified
841460,Hoods having a maximum horizontal side not exce,3829,Machinery and equipment except electrical not elsewhere classified
841480,"Air or gas compressors, hoods",3829,Machinery and equipment except electrical not elsewhere classified
841490,"Parts of vacuum pumps, compressors, fans, blowe",3829,Machinery and equipment except electrical not elsewhere classified
841510,"Air conditioning machines window or wall types,",3829,Machinery and equipment except electrical not elsewhere classified
841581,Air cond mach nes inc a ref unit and a valve fo,3829,Machinery and equipment except electrical not elsewhere classified
841582,"Air cond mach nes, inc a refrigerating unit",3829,Machinery and equipment except electrical not elsewhere classified
841583,"Air cond mach nes, not incorporating refrigerat",3829,Machinery and equipment except electrical not elsewhere classified
841590,Parts of air conditioning machines,3829,Machinery and equipment except electrical not elsewhere classified
841610,Furnace burners for liquid fuel,3829,Machinery and equipment except electrical not elsewhere classified
841620,"Furnace burners nes, including combination burn",3829,Machinery and equipment except electrical not elsewhere classified
841630,"Mech.stokers, mech.grates, mech.ash dischargers",3829,Machinery and equipment except electrical not elsewhere classified
841690,"Parts of furnace burners,mech stokers grates,as",3829,Machinery and equipment except electrical not elsewhere classified
841710,"Furnaces&ovens n-elec for the roast,melt or h-t",3829,Machinery and equipment except electrical not elsewhere classified
841720,"Bakery ovens, including biscuit ovens, non-elec",3829,Machinery and equipment except electrical not elsewhere classified
841780,"Industrial or lab furnaces & ovens, inc inciner",3829,Machinery and equipment except electrical not elsewhere classified
841790,Parts of industrial or lab furnaces & ovens inc,3829,Machinery and equipment except electrical not elsewhere classified
841810,"Combined refrigerator-freezers, fitted with sep",3829,Machinery and equipment except electrical not elsewhere classified
841821,"Refrigerators, household type, compression-type",3829,Machinery and equipment except electrical not elsewhere classified
841822,"Refrigerators, household type, absorption-type,",3829,Machinery and equipment except electrical not elsewhere classified
841829,"Refrigerators, household type, nes",3829,Machinery and equipment except electrical not elsewhere classified
841830,"Freezers of the chest type, not exceeding 800 l",3829,Machinery and equipment except electrical not elsewhere classified
841840,"Freezers of the upright type, not exceeding 900",3829,Machinery and equipment except electrical not elsewhere classified
841850,"Other refrigerating or freezing chests,cabinets",3829,Machinery and equipment except electrical not elsewhere classified
841861,Compression type refrigrting or freez equip who,3829,Machinery and equipment except electrical not elsewhere classified
841869,Refrigerating or freezing equipment nes,3829,Machinery and equipment except electrical not elsewhere classified
841891,Furniture designed to receive refrigerating or,3829,Machinery and equipment except electrical not elsewhere classified
841899,"Parts of refrigerating or freezing equipment, n",3829,Machinery and equipment except electrical not elsewhere classified
841911,Instantaneous gas water heaters,3829,Machinery and equipment except electrical not elsewhere classified
841919,"Instantaneous or storage water heaters, non-ele",3829,Machinery and equipment except electrical not elsewhere classified
841920,"Medical, surgical or laboratory sterilizers",3829,Machinery and equipment except electrical not elsewhere classified
841931,Dryers for agricultural products,3829,Machinery and equipment except electrical not elsewhere classified
841932,"Dryers for wood, paper pulp, paper or paperboar",3829,Machinery and equipment except electrical not elsewhere classified
841939,"Non-domestic, non-electric dryers nes",3829,Machinery and equipment except electrical not elsewhere classified
841940,Distilling or rectifying plant,3829,Machinery and equipment except electrical not elsewhere classified
841950,"Heat exchange units, non-domestic, non-electric",3829,Machinery and equipment except electrical not elsewhere classified
841960,Machinery for liquefying air or other gases,3829,Machinery and equipment except electrical not elsewhere classified
841981,Machinery for making hot drinks or for cooking,3829,Machinery and equipment except electrical not elsewhere classified
841989,"Machinery, plant or laboratory equip for treat",3829,Machinery and equipment except electrical not elsewhere classified
841990,"Parts of machinery, plant and equipment of head",3829,Machinery and equipment except electrical not elsewhere classified
842010,"Calendering or rolling machines, excluding for",3829,Machinery and equipment except electrical not elsewhere classified
842091,"Cylinders for calendering or rolling mach, excl",3829,Machinery and equipment except electrical not elsewhere classified
842099,"Parts of calendering or rolling mach nes, exclu",3829,Machinery and equipment except electrical not elsewhere classified
842111,Cream separators,3829,Machinery and equipment except electrical not elsewhere classified
842112,"Clothes-dryers, centrifugal",3829,Machinery and equipment except electrical not elsewhere classified
842119,Centrifuges nes,3829,Machinery and equipment except electrical not elsewhere classified
842121,Filtering or purifying machinery and apparatus,3829,Machinery and equipment except electrical not elsewhere classified
842122,Filtering or purifying machinery and apparatus,3829,Machinery and equipment except electrical not elsewhere classified
842123,Oil or petrol-filters for internal combustion e,3829,Machinery and equipment except electrical not elsewhere classified
842129,Filtering or purifying machinery and apparatus,3829,Machinery and equipment except electrical not elsewhere classified
842131,Intake air filters for internal combustion engi,3829,Machinery and equipment except electrical not elsewhere classified
842139,Filtering or purifying machinery and apparatus,3829,Machinery and equipment except electrical not elsewhere classified
842191,"Parts of centrifuges, including centrifugal dry",3829,Machinery and equipment except electrical not elsewhere classified
842199,Parts for filtering or purifying mchy & apparat,3829,Machinery and equipment except electrical not elsewhere classified
842211,Dish washing machines of the HH type,3833,Manufacture of electrical appliances and housewares
842219,Dish washing machines nes,3829,Machinery and equipment except electrical not elsewhere classified
842220,Machinery for cleaning or drying bottles or con,3829,Machinery and equipment except electrical not elsewhere classified
842230,Mach for fil/clos/seal/etc.btle/can/box/bag/ctn,3829,Machinery and equipment except electrical not elsewhere classified
842240,Packing or wrapping machinery nes,3829,Machinery and equipment except electrical not elsewhere classified
842290,"Pts of dish washing,cleaning or drying containe",3829,Machinery and equipment except electrical not elsewhere classified
842310,"Personal weighing machines, including baby scal",3825,"Manufacture of office, computing and accounting machinery"
842320,Scales for continuous weighing of goods on conv,3825,"Manufacture of office, computing and accounting machinery"
842330,"Constant weight scales, including hopper scales",3825,"Manufacture of office, computing and accounting machinery"
842381,Weighing machinery having a maximum weighing ca,3825,"Manufacture of office, computing and accounting machinery"
842382,Weighing machinery having a maximum weighing ca,3825,"Manufacture of office, computing and accounting machinery"
842389,"Weighing machinery, nes",3825,"Manufacture of office, computing and accounting machinery"
842390,Weighing machine weights of all kinds; parts of,3825,"Manufacture of office, computing and accounting machinery"
842410,"Fire extinguishers, whether or not charged",3829,Machinery and equipment except electrical not elsewhere classified
842420,Spray guns and similar appliances,3829,Machinery and equipment except electrical not elsewhere classified
842430,Steam or sand blasting machines and similar jet,3829,Machinery and equipment except electrical not elsewhere classified
842481,Mech appl for proj/disp or spraying liquids or,3829,Machinery and equipment except electrical not elsewhere classified
842489,Mech appl (whether or not hand-op) for proj/dis,3829,Machinery and equipment except electrical not elsewhere classified
842490,Pts of mech app (hand-op or not) for proj/disp,3829,Machinery and equipment except electrical not elsewhere classified
842511,Pulley tackle/hoists electric (exc skip hoists/,3829,Machinery and equipment except electrical not elsewhere classified
842519,Pulley tackle/hoists nes (exc skip hoists or ho,3829,Machinery and equipment except electrical not elsewhere classified
842520,Pit-head winding gear winches specially designe,3829,Machinery and equipment except electrical not elsewhere classified
842531,Winches or capstans nes powered by electric mot,3829,Machinery and equipment except electrical not elsewhere classified
842539,Winches or captsans nes,3829,Machinery and equipment except electrical not elsewhere classified
842541,Built-in jacking systems of a type used in gara,3829,Machinery and equipment except electrical not elsewhere classified
842542,Jacks & hoists nes hydraulic,3829,Machinery and equipment except electrical not elsewhere classified
842549,Jacks & hoists nes,3829,Machinery and equipment except electrical not elsewhere classified
842611,Gantry & overhead travelling cranes on fixed su,3829,Machinery and equipment except electrical not elsewhere classified
842612,Mobile lifting frames on tyres and straddle car,3829,Machinery and equipment except electrical not elsewhere classified
842619,Transporter or bridge cranes,3829,Machinery and equipment except electrical not elsewhere classified
842620,Tower cranes,3829,Machinery and equipment except electrical not elsewhere classified
842630,Portal or pedestal jib cranes,3829,Machinery and equipment except electrical not elsewhere classified
842641,Derricks/cranes or works trucks fitted with a c,3829,Machinery and equipment except electrical not elsewhere classified
842649,"Derricks, cranes or work trucks fitted with a c",3829,Machinery and equipment except electrical not elsewhere classified
842691,Cranes designed for mounting on road vehicles,3829,Machinery and equipment except electrical not elsewhere classified
842699,Cranes or derricks nes,3829,Machinery and equipment except electrical not elsewhere classified
842710,Self-propelled works trucks powered by an elect,3829,Machinery and equipment except electrical not elsewhere classified
842720,Self-propelled works trucks nes,3829,Machinery and equipment except electrical not elsewhere classified
842790,Trucks fitted with lifting or handling equipmen,3829,Machinery and equipment except electrical not elsewhere classified
842810,Lifts and skip hoists,3829,Machinery and equipment except electrical not elsewhere classified
842820,Pneumatic elevators and conveyors,3829,Machinery and equipment except electrical not elsewhere classified
842831,Cont-action elevators/conveyors for goods/mat s,3829,Machinery and equipment except electrical not elsewhere classified
842832,"Cont-action elevators/conveyors for goods/mat,",3829,Machinery and equipment except electrical not elsewhere classified
842833,"Cont-action elevators/conveyors for goods/mat,",3829,Machinery and equipment except electrical not elsewhere classified
842839,Cont-action elevators/conveyors for goods/mat n,3829,Machinery and equipment except electrical not elsewhere classified
842840,Escalators and moving walkways,3829,Machinery and equipment except electrical not elsewhere classified
842850,Wagon handling equipment,3829,Machinery and equipment except electrical not elsewhere classified
842860,"Teleferics,chair-lifts,ski-draglines; traction",3829,Machinery and equipment except electrical not elsewhere classified
842890,"Lifting, handling, loading or unloading machine",3829,Machinery and equipment except electrical not elsewhere classified
842911,"Bulldozers and angledozers, crawler type",3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
842919,"Bulldozers and angledozers, wheeled",3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
842920,"Graders and levellers, self-propelled",3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
842930,"Scrapers, self-propelled",3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
842940,"Tamping machines and road rollers, self-propell",3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
842951,Front end shovel loaders,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
842952,Shovels and excavators with a 360 revolving sup,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
842959,Self-propelled excavating machinery nes,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
843010,Pile-drivers and pile-extractors,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
843020,"Snow-ploughs and snow-blowers, not self-propell",3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
843031,"Coal or rock cutters, self-propelled",3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
843039,"Coal or rock cutters, not self-propelled",3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
843041,"Boring or sinking machinery nes, self-propelled",3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
843049,"Boring or sinking machinery nes, not self-prope",3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
843050,"Construction equipment, self-propelled nes",3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
843061,"Tamping or compacting machinery, not self-prope",3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
843062,"Scrapers, not self-propelled",3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
843069,"Construction equipment, not self-propelled nes",3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
843110,Parts of machinery of heading No 84.25,3829,Machinery and equipment except electrical not elsewhere classified
843120,Parts of fork-lift and other works trucks fitte,3829,Machinery and equipment except electrical not elsewhere classified
843131,"Parts of lifts, skip hoist or escalators",3829,Machinery and equipment except electrical not elsewhere classified
843139,"Parts of lifting, handling, loading or unloadin",3829,Machinery and equipment except electrical not elsewhere classified
843141,"Buckets, shovels, grabs and grips of excavating",3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
843142,Bulldozer and angledozer blades,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
843143,"Parts of boring or sinking machinery, whether o",3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
843149,"Parts of cranes, work-trucks, shovels, and othe",3829,Machinery and equipment except electrical not elsewhere classified
843210,Ploughs,3822,Manufacture of agricultural machinery and equipment
843221,Disc harrows,3822,Manufacture of agricultural machinery and equipment
843229,"Scarifiers, cultivators, weeders and hoes",3822,Manufacture of agricultural machinery and equipment
843230,"Seeders, planters and transplanters",3822,Manufacture of agricultural machinery and equipment
843240,Manure spreaders and fertiliser distributors,3822,Manufacture of agricultural machinery and equipment
843280,"Rollers, stone-removers and oth soil preparatio",3822,Manufacture of agricultural machinery and equipment
843290,Parts for rollers and other soil preparation or,3822,Manufacture of agricultural machinery and equipment
843311,"Mowers, powered, lawn, with horizontal cutting",3822,Manufacture of agricultural machinery and equipment
843319,"Mowers, powered, lawn, nes",3822,Manufacture of agricultural machinery and equipment
843320,Mowers for hay etc including cutter bars for tr,3822,Manufacture of agricultural machinery and equipment
843330,Hay tedders and rakes and other haymaking machi,3822,Manufacture of agricultural machinery and equipment
843340,"Straw or fodder balers, including pick-up baler",3822,Manufacture of agricultural machinery and equipment
843351,Combine harvester-threshers,3822,Manufacture of agricultural machinery and equipment
843352,Threshing machinery nes,3822,Manufacture of agricultural machinery and equipment
843353,Root or tuber harvesting machines,3822,Manufacture of agricultural machinery and equipment
843359,Harvesting machinery nes,3822,Manufacture of agricultural machinery and equipment
843360,"Machines for cleaning, sorting or grading eggs,",3822,Manufacture of agricultural machinery and equipment
843390,"Parts of harvesting, threshing and oth agricult",3822,Manufacture of agricultural machinery and equipment
843410,Milking machines,3822,Manufacture of agricultural machinery and equipment
843420,Dairy machinery,3822,Manufacture of agricultural machinery and equipment
843490,Parts of milking machines and dairy machinery,3822,Manufacture of agricultural machinery and equipment
843510,"Presses, crushers &sim mach used in the mfg of",3822,Manufacture of agricultural machinery and equipment
843590,"Parts of presses, crushers & sim mach used in t",3822,Manufacture of agricultural machinery and equipment
843610,Machinery for preparing animal feeding stuffs,3822,Manufacture of agricultural machinery and equipment
843621,Poultry incubators and brooders,3822,Manufacture of agricultural machinery and equipment
843629,"Poultry-keeping machinery, nes",3822,Manufacture of agricultural machinery and equipment
843680,Agri/hortic/forestry bee-keeping mach nes inc g,3822,Manufacture of agricultural machinery and equipment
843691,Parts of poultry-keeping machinery,3822,Manufacture of agricultural machinery and equipment
843699,Parts of agr/hort/forestry/bee-keeping mach nes,3822,Manufacture of agricultural machinery and equipment
843710,"Machines for cleaning/sorting or grading seed,g",3822,Manufacture of agricultural machinery and equipment
843780,Mach for milling/working of cereals/ dried legu,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
843790,"Pts of clean/sort mach etc for seed/grn, mill/w",3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
843810,"Bakery mach and machy for the mfg of macaroni,",3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
843820,"Machinery for the manufacture of confectionary,",3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
843830,Machinery for sugar manufacture,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
843840,Brewery machinery,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
843850,Machinery for the preparation of meat or poultr,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
843860,"Machinery for the preparation of fruits, nuts o",3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
843880,Mach for the ind prep/mfr of food/ drink exc fo,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
843890,Pts of mach for the ind prep/mfr of food etc ex,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
843910,Machinery for making pulp of fibrous cellulosic,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
843920,Machinery for making paper or paperboard,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
843930,Machinery for finishing paper or paperboard,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
843991,Parts of mach for making pulp of fibrous cellul,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
843999,Parts of mach for making or finishing paper or,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844010,"Book-binding machinery, including book-sewing m",3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844090,Parts of book-binding machinery including book-,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844110,"Cutting machines for paper pulp, paper or paper",3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844120,"Machines for making bags, sacks or envelopes of",3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844130,"Mach for making boxes or sim cont, of paper or",3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844140,"Machines for moulding articles in paper pulp, p",3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844180,"Machinery for making up paper pulp, paper or pa",3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844190,"Pts of mach for making up paper pulp,paper or p",3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844210,Phototype-setting and composing machines,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844220,Mach app&equip for type-set or comp by oth proc,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844230,Mach app & equip for preparing or making printi,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844240,Pts of mach/app&equip for type-set or type-foun,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844250,"Printing type,blocks,plates,cylinders&oth print",3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844311,Reel fed offset printing machinery,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844312,"Sheet fed, office type (sheet size not exc-22x3",3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844319,Offset printing machinery nes,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844321,Reel fed letterpress printing mach exc flexogra,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844329,Letterpress printing machinery nes exc flexogra,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844330,Flexographic printing machinery,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844340,Gravure printing machinery,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844350,Printing machinery nes,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844360,Machines for uses ancillary to printing,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844390,Parts of printing machinery & machines for uses,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844400,"Machines for extruding, drawing, text or cuttin",3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844511,Textile carding machines,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844512,Textile combing machines,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844513,Textile drawing or roving machines,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844519,Textile preparing machines nes,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844520,Textile spinning machines,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844530,Textile doubling or twisting machines,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844540,Textile winding (including weft-winding) or ree,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844590,Machinery for producing or preparing textile ya,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844610,Machines for weaving fabrics of a width not exc,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844621,Machines for weaving fabrics of a width exc 30,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844629,Machines for weaving fabrics of a width exceedi,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844630,Machines for weaving fabrics of a width exceedi,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844711,Circular knitting machines with cylinder diamet,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844712,Circular knitting machines with cylinder diamet,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844720,Flat knitting machines; stitch-bonding machines,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844790,Mach for making gimped yarn/tulle/lace/embroide,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844811,"Dobbies,Jacquards,card reducing, for use with m",3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844819,Auxiliary machinery nes for machines of heading,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844820,Pts & access of mach of hdg No 84.44 or of thei,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844831,Card clothing for hdg No 84.45,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844832,"Pts&access of mach for prep text fib,(exc card",3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844833,"Spindles,spindle flyers,spinning rings&ring tra",3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844839,Pts & access of mach of heading No 84.45 or of,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844841,Shuttles for weaving machines (looms),3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844842,"Reeds for looms, healds & heald-frames for weav",3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844849,Parts and accessories of weaving mches or of th,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844851,"Sinkers,needles&oth art. used in form stitches",3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844859,Parts&access of machines of hdg No 84.47 or of,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
844900,Mach for the mfr or fin of felt or n-wov in the,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
845011,"Automatic washing machines, of a dry linen capa",3829,Machinery and equipment except electrical not elsewhere classified
845012,Washing machines of a dry linen capacity =<10kg,3829,Machinery and equipment except electrical not elsewhere classified
845019,Household or laundry-type washing mach of a dry,3829,Machinery and equipment except electrical not elsewhere classified
845020,Household or laundry-type washing mach of a dry,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
845090,Parts of household or laundry-type washing mach,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
845110,Dry-cleaning machines o/t hdg No 84.50,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
845121,Drying machines (o/t hdg No 84.50) each of a dr,3829,Machinery and equipment except electrical not elsewhere classified
845129,Drying machines (o/t No 84.50) nes,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
845130,Ironing mach & presses (including fusing presse,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
845140,"Washing, bleaching or dyeing machines (o/t mach",3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
845150,"Mach for reeling,unreeling,folding,cut or pink",3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
845180,Mach for wring/dress/finishing/coating or impre,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
845190,Pts of washing/cleaning/drying/ironing/ dyeing,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
845210,Household type sewing machines,3829,Machinery and equipment except electrical not elsewhere classified
845221,"Automatic sewing machines, other than book-sewi",3829,Machinery and equipment except electrical not elsewhere classified
845229,"Sewing machines, other than book-sewing machine",3829,Machinery and equipment except electrical not elsewhere classified
845230,Sewing machine needles,3829,Machinery and equipment except electrical not elsewhere classified
845240,"Furniture, bases and covers for sewing machines",3829,Machinery and equipment except electrical not elsewhere classified
845290,"Parts of sewing machines, nes",3829,Machinery and equipment except electrical not elsewhere classified
845310,"Machinery for preparing,tanning or working hide",3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
845320,Machinery for making or repairing footwear,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
845380,"Mach for making or repair art of hides,skins or",3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
845390,Pts of mach for prep etc hides skin leather or,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
845410,Converters used in metallurgy or metal foundrie,3823,Manufacture of metal and wood working machinery
845420,Ingot moulds & ladles used in metallurgy or met,3823,Manufacture of metal and wood working machinery
845430,Casting machines used in metallurgy or metal fo,3823,Manufacture of metal and wood working machinery
845490,Pts of converters/ladles/ingot moulds&casting m,3823,Manufacture of metal and wood working machinery
845510,"Tube mills, metal rolling",3823,Manufacture of metal and wood working machinery
845521,Hot or combination hot & cold metal rolling mil,3823,Manufacture of metal and wood working machinery
845522,Cold metal rolling mills,3823,Manufacture of metal and wood working machinery
845530,Rolls for metal rolling mills,3823,Manufacture of metal and wood working machinery
845590,Parts of metal rolling mills & rolls,3823,Manufacture of metal and wood working machinery
845610,Mach-tls for work any mat by rem of mat optd by,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
845620,Mach-tls for work any mat by rem of mat optd by,3823,Manufacture of metal and wood working machinery
845630,Mach-tls for work any mat by rem of mat optd by,3823,Manufacture of metal and wood working machinery
845690,Mach-tls for work any mat by rem of mat optd by,3823,Manufacture of metal and wood working machinery
845710,"Machining centres, for working metal",3823,Manufacture of metal and wood working machinery
845720,Unit construction machines (single sta) for wor,3823,Manufacture of metal and wood working machinery
845730,Multi-station transfer machines for working met,3823,Manufacture of metal and wood working machinery
845811,Horizontal lathes numerically controlled for re,3823,Manufacture of metal and wood working machinery
845819,Horizontal lathes nes for removing metal,3823,Manufacture of metal and wood working machinery
845891,Lathes nes numerically controlled for removing,3823,Manufacture of metal and wood working machinery
845899,Lathes nes for removing metal,3823,Manufacture of metal and wood working machinery
845910,Way-type unit head mches for removing metal,3823,Manufacture of metal and wood working machinery
845921,Drilling mches nes; numerically controlled for,3823,Manufacture of metal and wood working machinery
845929,"Drilling mches nes, for removing metal",3823,Manufacture of metal and wood working machinery
845931,"Boring-milling mches nes, numerically controlle",3823,Manufacture of metal and wood working machinery
845939,Boring-milling mches nes for removing metal,3823,Manufacture of metal and wood working machinery
845940,Boring machines nes for removing metal,3823,Manufacture of metal and wood working machinery
845951,"Milling mach, knee-type numerically controlled",3823,Manufacture of metal and wood working machinery
845959,"Milling mach, knee-type nes for removing metal",3823,Manufacture of metal and wood working machinery
845961,"Milling machines nes, numerically controlled fo",3823,Manufacture of metal and wood working machinery
845969,"Milling machines nes, for removing metal",3823,Manufacture of metal and wood working machinery
845970,Threading or tapping machines nes for removing,3823,Manufacture of metal and wood working machinery
846011,Fl-surf grinding mach where the pos of one axis,3823,Manufacture of metal and wood working machinery
846019,Fl-surf grinding mach where the pos of one axis,3823,Manufacture of metal and wood working machinery
846021,Grinding mach where pos of one axis to an acc t,3823,Manufacture of metal and wood working machinery
